#{"t_start": 1650012600.3294065, "env_id": "A1GymEnv-v1"}
r,l,t
23.631665,134,14419.252444
23.893601,202,14419.655503
8.340199,66,14419.7698
31.98491,306,14420.376544
6.05238,176,14420.730655
11.175119,142,14420.998276
9.132154,77,14421.157034
8.99433,68,14421.27529
13.228716,105,14421.477658
5.252817,115,14421.706313
17.381954,192,14422.06726
1.821001,46,14422.167455
18.380553,179,14422.530395
11.781745,114,14422.765044
20.603689,147,14423.049309
4.06087,63,14423.185142
10.237767,75,14423.312559
1.296447,45,14423.413788
6.127525,71,14423.532149
8.804937,77,14423.68591
11.071167,85,14423.8339
7.264468,71,14423.985701
5.397486,71,14424.133992
10.675457,66,14424.251853
25.279426,141,14424.553428
8.674693,75,14424.710675
5.395019,76,14424.843344
25.868299,193,14425.231468
4.867306,78,14425.366466
8.292645,117,14425.600609
3.719581,59,14425.73452
15.038678,109,14425.951037
30.966386,192,14426.30553
0.572855,42,14426.401701
7.979664,75,14426.572278
6.806739,74,14426.740567
24.23188,254,14427.242306
10.53625,207,14427.622664
8.310811,80,14427.783231
4.089872,85,14427.955724
4.605981,102,14428.132852
5.618044,84,14428.301503
8.238428,71,14428.476751
7.136755,105,14428.657559
5.597772,48,14428.772378
10.740142,87,14428.924321
4.915111,89,14429.112469
9.250447,70,14429.25986
4.171307,62,14429.363456
9.594283,71,14429.50973
8.762486,71,14429.632478
7.594409,71,14429.779452
13.694888,105,14429.985892
8.060496,71,14430.110379
8.470897,141,14430.404949
6.746482,65,14430.544066
7.803455,68,14430.663595
8.419531,130,14430.915896
1.566281,53,14431.03514
5.021501,68,14431.15458
14.502681,136,14431.418275
4.526501,69,14431.560219
16.955884,197,14431.926903
7.659001,111,14432.145887
9.301474,72,14432.29499
8.306775,65,14432.432585
8.363474,117,14432.663023
12.230848,115,14432.891475
6.056783,55,14433.014242
6.281707,74,14433.142265
9.027334,62,14433.27757
2.890278,72,14433.405559
8.596114,72,14433.555827
5.637681,55,14433.651667
11.386965,72,14433.803297
19.46405,122,14434.039008
41.716298,244,14434.542473
6.974895,84,14434.688892
10.194918,73,14434.835949
9.677075,72,14434.959721
6.255745,75,14435.112314
11.723659,73,14435.26417
15.283381,119,14435.49547
5.250536,78,14435.631081
24.85746,152,14435.922882
5.358557,53,14436.03867
19.819498,138,14436.324822
2.23814,72,14436.450705
8.880608,76,14436.609238
9.163211,70,14436.754342
2.337227,51,14436.840819
12.508104,109,14437.05427
7.376867,73,14437.176848
9.632046,72,14437.327527
3.519433,64,14437.440554
6.676924,94,14437.631755
9.021612,67,14437.772357
9.213569,142,14438.036632
7.772556,79,14438.170296
8.81933,71,14438.340101
19.322145,124,14438.585025
7.362396,67,14438.7034
9.928859,69,14438.846205
6.785472,66,14438.987665
9.939041,68,14439.103104
24.184571,161,14439.407409
11.323682,122,14439.64319
8.075998,112,14439.864624
10.317596,70,14440.010514
6.049536,53,14440.0994
14.738014,179,14440.45952
2.142721,40,14440.553824
10.419851,70,14440.67498
9.344205,66,14440.81144
10.386783,71,14440.932085
5.61933,50,14441.043706
7.590023,132,14441.302827
11.410585,76,14441.43904
8.260672,101,14441.642087
8.434341,66,14441.780885
11.051332,71,14441.901227
24.744718,189,14442.299458
4.791851,68,14442.417719
9.001639,64,14442.556789
2.237213,192,14442.915261
11.463153,73,14443.069011
6.847434,77,14443.206092
21.071245,146,14443.50987
7.243025,74,14443.634238
9.411614,66,14443.771869
1.314988,172,14444.129843
1.603448,42,14444.203134
8.454991,70,14444.347818
23.579754,217,14444.780246
9.055546,67,14444.897007
4.531297,59,14445.023517
-0.326104,34,14445.082698
12.127852,82,14445.252598
10.063226,76,14445.38228
-0.348328,62,14445.5138
18.529214,119,14445.748264
7.967258,122,14445.961984
13.333868,126,14446.256966
8.061836,70,14446.404059
0.645986,75,14446.558048
12.624048,105,14446.741485
7.549932,66,14446.880853
11.953779,97,14447.072936
6.048165,66,14447.189921
22.194827,119,14447.425654
7.209612,69,14447.573425
9.382926,76,14447.702935
7.336643,58,14447.830608
9.774353,68,14447.949555
8.699112,68,14448.115784
5.881269,76,14448.24471
4.919106,59,14448.369197
13.385379,117,14448.596236
4.214469,88,14448.748469
7.53007,82,14448.916112
27.804761,190,14449.295991
4.938887,61,14449.403714
10.526976,76,14449.563112
9.138646,72,14449.685533
11.079317,71,14449.834277
8.327843,71,14449.956805
8.758729,68,14450.125309
4.51992,63,14450.237836
17.39156,113,14450.458669
5.907069,76,14450.618569
9.545599,169,14450.939104
9.006414,73,14451.091796
9.735316,76,14451.222659
30.165664,275,14451.751027
9.219164,79,14451.912299
5.042653,65,14452.085221
8.107031,68,14452.206119
4.907125,57,14452.331247
7.590194,82,14452.474902
16.752958,221,14452.920032
8.56478,68,14453.038446
8.78602,66,14453.177025
19.159961,134,14453.436644
10.224382,67,14453.577339
8.53586,63,14453.687025
5.708519,138,14453.970924
24.568445,138,14454.231659
7.048724,74,14454.386805
7.607665,65,14454.500101
22.307525,183,14454.866854
2.871378,42,14454.940238
9.937708,74,14455.094531
10.485191,66,14455.206453
9.132924,81,14455.372739
11.76083,95,14455.536799
1.784313,37,14455.625607
12.074256,88,14455.783472
2.478026,47,14455.915478
8.576412,71,14456.044259
8.769755,73,14456.199672
24.586624,179,14456.535421
9.267692,74,14456.688909
8.817608,69,14456.807154
7.703823,67,14456.945667
10.389861,115,14457.163265
9.285052,73,14457.285009
11.925224,126,14457.528236
8.295737,73,14457.676549
3.471461,62,14457.809485
7.926238,71,14457.954409
7.043056,111,14458.170886
10.907006,98,14458.365179
22.027886,218,14458.776859
8.745286,67,14458.920447
7.815063,123,14459.1642
1.235088,51,14459.253323
10.156633,76,14459.410452
7.331911,78,14459.544978
7.503101,103,14459.754604
8.554384,74,14459.938387
10.749226,112,14460.161221
4.827828,65,14460.276261
9.331595,65,14460.417093
17.48225,143,14460.690787
10.276453,73,14460.817771
2.251864,56,14460.941644
23.193112,130,14461.193765
13.946032,135,14461.455644
13.536736,144,14461.731231
10.12512,73,14461.920774
8.327498,61,14462.026595
2.804883,58,14462.151441
17.876234,157,14462.44589
1.95672,64,14462.555975
5.519677,68,14462.698267
1.947979,64,14462.811176
9.766751,95,14463.002341
2.794827,73,14463.157354
11.256529,106,14463.338037
9.229911,93,14463.520018
13.972428,154,14463.844184
10.524827,75,14463.9966
9.134213,72,14464.142785
9.579554,81,14464.284782
11.489008,109,14464.49958
9.972024,74,14464.655963
16.172885,132,14464.915208
8.402727,63,14465.023936
8.018076,76,14465.182555
12.991448,110,14465.409475
8.421229,72,14465.536804
9.81937,76,14465.695658
9.018706,86,14465.872597
3.897708,74,14466.022803
0.233619,47,14466.102253
9.187627,73,14466.256447
9.452746,71,14466.380903
6.962943,73,14466.533121
8.912798,66,14466.674512
9.589194,75,14466.805663
9.390313,72,14466.959988
9.802027,71,14467.084489
11.054539,75,14467.23795
3.643761,55,14467.331664
10.04916,71,14467.477806
8.454277,69,14467.596531
7.665714,90,14467.804752
3.60934,57,14467.928692
4.978569,58,14468.024975
25.736785,151,14468.314987
10.112958,76,14468.474142
20.788427,158,14468.778391
13.145596,89,14468.957476
6.612216,68,14469.076416
12.852613,141,14469.351716
18.465191,184,14469.74013
5.123682,76,14469.87042
19.002823,118,14470.098106
0.346807,47,14470.204154
1.869688,40,14470.273361
8.085888,72,14470.424496
4.578167,60,14470.531355
11.275817,104,14470.740253
3.574021,51,14470.829259
7.404605,74,14470.981181
3.940838,56,14471.075867
6.272614,52,14471.186606
10.254172,100,14471.361217
8.852478,79,14471.523503
5.150132,57,14471.64529
8.968531,64,14471.781773
9.009799,70,14471.930143
21.212116,140,14472.201743
8.449075,73,14472.327972
-1.293005,113,14472.550134
9.428239,73,14472.705889
16.2073,116,14472.934722
8.687562,69,14473.052777
10.529146,74,14473.205794
2.994637,47,14473.288674
7.796523,86,14473.462963
4.223641,62,14473.593557
2.174381,85,14473.76381
8.965178,130,14474.013165
3.666246,52,14474.102164
8.611489,67,14474.24004
7.771866,68,14474.354788
9.730203,73,14474.505274
1.251974,61,14474.611181
16.196757,118,14474.844688
5.651854,52,14474.967121
7.571219,112,14475.1951
4.030305,53,14475.29772
6.572964,68,14475.444848
10.51552,83,14475.612288
13.209508,138,14475.87044
10.181169,76,14476.024354
7.478119,65,14476.139429
4.826121,58,14476.260465
2.786484,58,14476.362675
6.878855,67,14476.503468
8.505129,72,14476.625744
-1.174815,76,14476.782115
4.634359,63,14476.8896
9.779431,95,14477.082028
8.592806,65,14477.230372
1.334957,44,14477.307809
7.692561,78,14477.466137
13.714399,107,14477.677327
9.930224,71,14477.83058
9.519049,66,14477.973305
13.03649,90,14478.131659
15.39532,110,14478.347198
19.38044,132,14478.60243
5.531084,60,14478.732537
5.512456,59,14478.837691
9.56373,71,14478.982741
7.878515,73,14479.111891
8.864517,76,14479.270391
13.861347,100,14479.495082
9.277644,103,14479.678328
7.301357,68,14479.82416
9.132627,67,14479.94136
9.760383,76,14480.096433
7.209184,61,14480.200205
9.402775,104,14480.399779
4.683222,61,14480.532881
13.650737,105,14480.736822
7.124397,121,14480.972081
6.490021,90,14481.13061
12.821126,103,14481.337995
11.589167,101,14481.561363
5.826966,60,14481.66607
9.711035,66,14481.801693
8.089154,66,14481.917203
19.375839,138,14482.181135
3.730186,52,14482.296717
10.104625,76,14482.430418
12.040562,83,14482.603378
9.502526,69,14482.748851
16.999267,110,14482.942064
2.783004,57,14483.06828
23.985846,151,14483.352209
8.7994,67,14483.513714
2.410253,79,14483.653857
1.993103,58,14483.780077
9.981351,70,14483.901076
7.459399,64,14484.039503
7.389704,65,14484.151863
7.879247,104,14484.358103
10.425415,75,14484.513661
13.069107,179,14484.841975
9.304461,72,14484.991884
11.629301,108,14485.171844
7.939075,78,14485.360116
9.366448,73,14485.514757
6.196399,97,14485.681061
8.306444,67,14485.819425
7.742586,89,14485.998532
6.322149,60,14486.101289
10.221215,167,14486.413484
10.003402,69,14486.557279
12.698662,96,14486.75239
20.296869,177,14487.093457
5.029543,54,14487.188924
13.264436,107,14487.440356
10.982467,89,14487.626028
8.613491,64,14487.740154
14.859195,121,14487.975527
2.540174,45,14488.078681
2.215856,64,14488.19143
4.975491,58,14488.317679
7.822707,74,14488.447293
21.492055,132,14488.706475
10.712896,72,14488.860943
0.495881,49,14488.946337
8.725193,135,14489.202946
6.555606,69,14489.372965
8.72203,76,14489.504415
8.90895,66,14489.64097
9.08812,70,14489.787024
8.407998,75,14489.914659
7.050824,100,14490.110983
11.849594,84,14490.290933
2.327898,50,14490.378929
7.428753,70,14490.523422
11.365234,78,14490.664622
7.589334,60,14490.79295
7.074346,69,14490.913306
3.241058,61,14491.047818
8.51881,68,14491.165868
0.116594,49,14491.299028
9.736913,102,14491.478506
7.371993,69,14491.620603
8.018511,93,14491.805265
5.835551,66,14491.918612
8.438114,69,14492.064518
7.054938,102,14492.238768
6.280587,80,14492.402044
8.149664,74,14492.552209
13.326112,129,14492.797837
11.649139,118,14493.022558
4.56823,57,14493.122816
2.950747,48,14493.2321
1.536081,27,14493.304309
4.784862,61,14493.410177
10.894709,90,14493.593301
-1.02112,48,14493.675163
10.470062,181,14494.035348
8.447128,68,14494.151152
29.773999,183,14494.515263
14.740995,241,14494.964171
2.641694,43,14495.068206
8.807063,68,14495.211948
8.200522,73,14495.363478
8.036155,57,14495.462431
11.19974,110,14495.681674
8.474764,67,14495.820425
5.791391,93,14495.976533
3.40697,42,14496.075016
8.04029,170,14496.397766
8.900484,64,14496.530696
7.655198,86,14496.682835
9.941472,71,14496.83239
6.912561,87,14496.985251
9.215834,73,14497.16059
11.518807,111,14497.379259
25.542985,244,14497.854821
31.943621,196,14498.217801
11.058647,81,14498.378964
8.556579,64,14498.489238
7.652793,63,14498.624056
10.259793,125,14498.872593
10.166048,108,14499.110085
3.692119,56,14499.209271
2.351139,39,14499.302231
8.913847,105,14499.481743
49.950158,203,14499.883301
10.025274,75,14500.041195
9.956326,78,14500.176298
8.545867,76,14500.332089
9.404403,75,14500.458832
3.519751,59,14500.588954
3.605457,64,14500.69906
12.327601,106,14500.913876
8.955788,76,14501.096524
14.856526,103,14501.277715
7.866467,69,14501.422862
0.287863,48,14501.505437
9.309636,65,14501.637252
10.913885,133,14501.887735
15.948776,162,14502.193523
30.586609,182,14502.559004
9.132509,71,14502.683547
8.810323,148,14502.992289
11.869375,105,14503.203688
8.413859,61,14503.332278
10.853481,75,14503.460505
9.137486,228,14503.914923
13.464862,110,14504.130695
8.948214,67,14504.243016
9.415505,85,14504.41756
4.591243,69,14504.560544
17.144903,152,14504.850814
9.23788,67,14504.990201
4.358717,148,14505.268467
3.657816,142,14505.564589
14.039409,182,14505.909932
9.362576,69,14506.054685
29.788105,156,14506.350972
9.343478,96,14506.544882
7.633664,68,14506.664803
13.879487,123,14506.92842
6.236143,69,14507.074726
25.705965,138,14507.350865
6.846606,70,14507.471016
9.343998,67,14507.609293
3.522909,55,14507.704459
0.496415,66,14507.841816
9.409669,70,14507.964312
7.120449,67,14508.104275
10.628376,70,14508.22931
7.116883,63,14508.366503
14.526248,240,14508.837725
15.970454,204,14509.246565
19.023326,185,14509.619394
6.473541,58,14509.721311
9.791722,71,14509.868483
17.026908,123,14510.102496
8.302827,68,14510.218447
8.609814,69,14510.35954
6.569719,57,14510.457584
8.635719,81,14510.623135
8.144703,90,14510.78102
8.749656,69,14510.948792
9.33321,71,14511.097063
5.496169,55,14511.192517
7.04579,98,14511.397924
9.964388,75,14511.52428
11.425407,71,14511.671459
9.342434,70,14511.795507
3.649094,61,14511.928713
4.794504,72,14512.052925
15.188261,106,14512.261371
1.137757,51,14512.374013
24.803596,139,14512.63938
8.136026,69,14512.78169
2.206345,48,14512.888694
7.808995,66,14513.001752
13.307693,153,14513.292159
10.54532,113,14513.514042
8.496418,70,14513.658642
8.393977,77,14513.792175
11.352363,111,14514.013874
2.751403,36,14514.099287
10.093611,78,14514.236483
6.981573,87,14514.415586
13.700219,90,14514.592865
7.805988,67,14514.709523
9.579726,104,14514.94349
3.710855,51,14515.034668
48.109643,213,14515.455535
6.527104,65,14515.588593
5.446352,75,14515.727236
3.583356,55,14515.846277
8.55986,71,14515.967093
5.455217,53,14516.058138
2.132743,62,14516.185989
0.110607,46,14516.264717
8.461328,67,14516.408811
9.45797,69,14516.530985
7.868561,65,14516.666551
7.32458,76,14516.818551
2.469246,61,14516.944715
11.877579,131,14517.198119
2.398189,82,14517.36441
7.574749,70,14517.484593
7.82401,67,14517.624571
12.480089,95,14517.791547
10.839006,72,14517.940082
9.464821,64,14518.071389
7.382222,124,14518.283495
8.099044,73,14518.436227
24.69125,140,14518.736693
5.773214,95,14518.925252
9.622502,85,14519.098732
11.197337,118,14519.305277
9.358884,74,14519.45868
10.73204,77,14519.618998
12.829762,138,14519.880924
6.145179,65,14519.9921
5.827777,58,14520.116984
6.809579,70,14520.237921
17.22906,110,14520.444016
9.384631,80,14520.632502
8.561766,68,14520.751775
9.039948,78,14520.915356
7.812643,106,14521.13008
5.767887,51,14521.220543
10.975738,86,14521.402545
16.99246,98,14521.605148
10.476037,134,14521.861327
9.383054,71,14521.984106
1.610145,74,14522.134737
10.688538,250,14522.647188
22.587362,134,14522.911705
9.063261,69,14523.031698
1.680152,36,14523.119236
9.117264,66,14523.235516
9.13124,65,14523.376513
10.102038,95,14523.539686
1.837303,69,14523.682129
10.271271,131,14523.931528
5.405436,78,14524.0636
7.926544,62,14524.197342
14.657595,178,14524.554992
8.089225,100,14524.754515
9.221707,66,14524.893108
6.811882,74,14525.020515
0.4095,60,14525.148808
5.294233,59,14525.252602
0.388043,61,14525.384038
11.33274,71,14525.509745
8.558705,135,14525.767921
23.67219,138,14526.034567
9.755785,70,14526.18225
6.742314,69,14526.303248
10.029656,71,14526.454072
14.985607,132,14526.73549
1.06191,128,14526.987978
15.082789,105,14527.193345
11.466831,120,14527.429887
5.317851,65,14527.544721
7.355226,93,14527.734957
8.61504,80,14527.900638
16.551148,234,14528.342864
7.229897,83,14528.535531
9.43998,76,14528.690273
3.625241,70,14528.811279
9.569637,104,14529.016994
10.576978,76,14529.172774
10.508894,78,14529.310786
10.418096,84,14529.479728
9.455265,78,14529.616025
6.740714,73,14529.772398
8.834879,71,14529.921181
9.611996,124,14530.168474
3.791861,68,14530.285988
13.856718,97,14530.50368
9.74649,69,14530.624416
3.436172,39,14530.71754
8.657638,71,14530.839381
6.287549,71,14530.987966
